"4","450","25","25","Marc Anthony","Éxitos","d:\Rockola\Fotos\s50.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"4","448","29","29","Mickey Taveras","Lucharé","d:\Rockola\Fotos\s48.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","455","20","20","Monguito","Yo No Soy Mentiroso","d:\Rockola\Fotos\s55.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","404","31","31","Olga Tañón","Sobrevivir","d:\Rockola\Fotos\s04.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","410","32","32","Oscar  D´leon","Música Cubana","d:\Rockola\Fotos\s10.jpg","","","0","","","0","2006-02-21 12:24:45","0","0","0"
"30","405","21","21","Oscar D´leon","El Verdadero León","d:\Rockola\Fotos\s05.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"30","406","24","24","Rubén Blades","Siembra","d:\Rockola\Fotos\s06.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"30","461","25","25","Rubén Blades Y Son Del Solar","Antecedentes","d:\Rockola\Fotos\s61.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","413","26","26","Sonora Ponceña","Éxitos","d:\Rockola\Fotos\s13.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","414","27","27","Sonora Ponceña","Éxitos","d:\Rockola\Fotos\s14.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","426","35","35","Tito Rojas","Pal Pueblo","d:\Rockola\Fotos\s26.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","454","15","15","Tito Rojas","Éxitos","d:\Rockola\Fotos\s54.jpg","","","1","","","0","2004-12-07 09:11:51","0","0","0"
"4","460","37","37","Tony Vega","Éxitos","d:\Rockola\Fotos\s60.jpg","","","0","","","1","2006-02-01 08:36:15","0","0","0"
"30","401","28","28","Variado","Éxitos","d:\Rockola\Fotos\s01.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","411","29","29","Variado","Salsero De Acero","d:\Rockola\Fotos\s11.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","412","30","30","Variado","Dimensión Latina Vol.1","d:\Rockola\Fotos\s12.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","415","31","31","Variado","Salsero","d:\Rockola\Fotos\s15.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","420","32","32","Variado","Los Hijos De La Salsa","d:\Rockola\Fotos\s20.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","422","38","38","Variado","Temas Universales De La Salsa","d:\Rockola\Fotos\s22.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","423","39","39","Variado","Temas Universales De La Salsa 2","d:\Rockola\Fotos\s23.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","424","40","40","Variado","Así Se Canta La Salsa Sensual","d:\Rockola\Fotos\s24.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","428","41","41","Variado","Caliente","d:\Rockola\Fotos\s28.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","434","33","33","Variado","Una Década De Exitos Vol.2","d:\Rockola\Fotos\s34.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","435","42","42","Variado","Tropi Q","d:\Rockola\Fotos\s35.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"30","438","34","34","Variado","12 Éxitos Panameños","d:\Rockola\Fotos\s38.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","439","35","35","Variado","100% Salsero Vol. 1","d:\Rockola\Fotos\s39.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","440","36","36","Variado","100% Salsero Vol. 2","d:\Rockola\Fotos\s40.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","441","37","37","Variado","100% Salsero Vol. 3","d:\Rockola\Fotos\s41.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","442","38","38","Variado","100% Salsero Vol. 4","d:\Rockola\Fotos\s42.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","443","39","39","Variado","The Artist","d:\Rockola\Fotos\s43.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","445","40","40","Variado","Pa´los Rumberos De Ayer","d:\Rockola\Fotos\s45.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","446","43","43","Variado","Arjona Tropical","d:\Rockola\Fotos\s46.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","452","44","44","Variado","Salsa Sensual","d:\Rockola\Fotos\s52.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","463","41","41","Variado","El Gran Encuentro Del Combo Show","d:\Rockola\Fotos\s63.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","459","56","56","Willie Gonzalez","Justo A Tiempo","d:\Rockola\Fotos\s59.jpg","","","0","","","0","2004-12-07 09:11:51","1","0","0"
"5","523","01","01","Coco Band","Éxitos","d:\Rockola\Fotos\m23.jpg","","","0","","","0","2007-09-13 08:45:18","0","0","0"
"5","506","02","02","Eddy Herrera","Éxitos","d:\Rockola\Fotos\m06.jpg","","","0","","","0","2005-09-16 10:23:44","0","0","0"
"5","509","03","03","Eddy Herrera","Atrevido","d:\Rockola\Fotos\m09.jpg","","","0","","","0","2006-02-21 12:18:48","0","0","0"
"5","510","04","04","Eddy Herrera","Me Enamoré","d:\Rockola\Fotos\m10.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","519","06","06","Elvis Crespo","Píntame","d:\Rockola\Fotos\m19.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","520","07","07","Elvis Crespo","Suavemente","d:\Rockola\Fotos\m20.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","524","10","10","Fernando Villalona","Mal Acostumbrado","d:\Rockola\Fotos\m24.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","514","12","12","Jossie Esteban Y La Patrulla 15","Éxitos","d:\Rockola\Fotos\m14.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","515","13","13","Jossie Esteban Y La Patrulla 15","Haciendo Historia","d:\Rockola\Fotos\m15.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","502","14","14","Juan Luis Guerra","Éxitos","d:\Rockola\Fotos\m02.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"5","511","15","15","Juan Luis Guerra","Los Años Dorados","d:\Rockola\Fotos\m11.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"5","512","16","16","Juan Luis Guerra","Los Años Dorados 2","d:\Rockola\Fotos\m12.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","503","17","17","Kinito Méndez","Éxitos","d:\Rockola\Fotos\m03.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","522","18","18","Los Kenton","Éxitos","d:\Rockola\Fotos\m22.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","516","19","19","Magic Juan","La Prueba","d:\Rockola\Fotos\m16.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","521","21","21","Olga Tañón","Éxitos","d:\Rockola\Fotos\m21.jpg","","","0","","","1","2005-11-04 11:22:47","0","0","0"
"5","504","22","22","Oro Sólido","Simply The Best","d:\Rockola\Fotos\m04.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","513","24","24","Sergio Vargas","Vete Y Dile","d:\Rockola\Fotos\m13.jpg","","","0","","","0","2006-02-21 12:20:26","0","0","0"
"5","517","25","25","Sergio Vargas","Éxitos","d:\Rockola\Fotos\m17.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","501","28","28","Variado","Merenhits 2003","d:\Rockola\Fotos\m01.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"5","505","29","29","Variado","Fiebre De Merengue Por La Noche","d:\Rockola\Fotos\m05.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","507","30","30","Variado","Música Pa´ Gozar Vol. 1","d:\Rockola\Fotos\m07.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","508","31","31","Variado","Música Pa´ Gozar Vol. 2","d:\Rockola\Fotos\m08.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","518","32","32","Variado","Duos Merengueros","d:\Rockola\Fotos\m18.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"5","525","33","33","Variado","Made In Dominicana","d:\Rockola\Fotos\m25.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","609","03","03","Allendi","Te Mal Informaron","d:\Rockola\Fotos\b09.jpg","","","0","","","0","2005-09-16 10:23:49","0","0","0"
"6","618","04","04","Antony Santos","Éxitos","d:\Rockola\Fotos\b18.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","601","06","06","Aventura","We Broke The Rules","d:\Rockola\Fotos\b01.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","621","08","08","Aventura2","Love & Hate","d:\Rockola\Fotos\b21.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","616","09","09","El Chaval","Volveré","d:\Rockola\Fotos\b16.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","620","11","11","Elvis Martinez","Así Te Amo","d:\Rockola\Fotos\b20.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","604","15","15","Fuz Ion","Entre El Cielo Y La Tierra","d:\Rockola\Fotos\b04.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","613","18","18","Kiko Rodriguez","Éxitos","d:\Rockola\Fotos\b13.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","611","19","19","Luiggy","Dame Veneno","d:\Rockola\Fotos\b11.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","612","20","20","Luis Miguel Del Amargue","Quiero Amanecer Contigo","d:\Rockola\Fotos\b12.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","615","21","21","Luis Vargas","D´ Película","d:\Rockola\Fotos\b15.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","606","24","24","Nelson Tavárez","Éxitos","d:\Rockola\Fotos\b06.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","608","25","25","Raffy Sosa","Vuelve","d:\Rockola\Fotos\b08.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","617","28","28","Raulín","El Amor Da Vida","d:\Rockola\Fotos\b17.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","602","40","40","Variado1","Éxitos","d:\Rockola\Fotos\b02.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"6","603","42","42","Variado2","Bachatahits 2003","d:\Rockola\Fotos\b03.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","605","44","44","Variado3","Vacilón Bachatero","d:\Rockola\Fotos\b05.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","607","30","30","Variado","Novia Mía","d:\Rockola\Fotos\b07.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","610","31","31","Variado","Bachata Hits","d:\Rockola\Fotos\b10.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"6","614","32","32","Variado","Super Bachatazos","d:\Rockola\Fotos\b14.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","619","33","33","Variado","Super Bachatas","d:\Rockola\Fotos\b19.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","622","34","34","Variado","Bachatahits 2004","d:\Rockola\Fotos\b22.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"6","623","35","35","Variado","Super Bachatazos","d:\Rockola\Fotos\b23.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","718","02","02","Alci Acosta","Éxitos","d:\Rockola\Fotos\r18.jpg","","","0","","","0","2005-11-08 16:31:26","0","0","0"
"7","726","01","01","Alejandro Fernandes","Éxitos","d:\Rockola\Fotos\r26.jpg","","","0","","","1","2007-07-31 10:43:40","0","0","0"
"7","711","02","02","Alejandro Fernandez","Orígenes","d:\Rockola\Fotos\r11.jpg","","","0","","","1","2005-09-16 10:23:53","0","0","0"
"7","721","03","03","Alejandro Fernandez","Un Canto De México","d:\Rockola\Fotos\r21.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","706","04","04","Armando Manzanero","100 Años De Música 1","d:\Rockola\Fotos\r06.jpg","","","0","","","0","2005-09-16 10:24:27","0","0","0"
"27","707","05","05","Armando Manzanero","100 Años De Música 2","d:\Rockola\Fotos\r07.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"7","719","08","08","Enrique Iglesias","Cosas Del Amor","d:\Rockola\Fotos\r19.jpg","","","0","","","1","2004-12-07 09:11:51","0","0","0"
"7","709","09","09","Franco De Vita","Nada Es Igual","d:\Rockola\Fotos\r09.jpg","","","0","","","1","2006-01-05 10:40:16","0","0","0"
"27","725","18","18","Guillermo Domínguez","Solo","d:\Rockola\Fotos\r25.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","712","19","19","José Feliciano","100 Años De Música 1","d:\Rockola\Fotos\r12.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","713","20","20","José Feliciano","100 Años De Música 2","d:\Rockola\Fotos\r13.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"9","702","12","12","Juan Gabriel","Éxitos","d:\Rockola\Fotos\r02.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","717","23","23","Leonardo Favio","Antología  Musical","d:\Rockola\Fotos\r17.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","714","25","25","Los Angeles Negros","Éxitos","d:\Rockola\Fotos\r14.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","724","26","26","Los Angeles Negros","Éxitos","d:\Rockola\Fotos\r24.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","710","29","29","Los Ángeles Negros","Éxitos","d:\Rockola\Fotos\r10.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
